Master.Id,Tweet,Cluster_labels
9.66107E+17,Robert Suarez   Since    ve lost K people opioid crisis  comes NYCMayor  enough  comes NYGovCuomo  anything  ,0
9.66107E+17,Stop b    lies ,0
9.66107E+17,BMG bringing latest Chiropractic care news  Price opioid crisis Ohio construction industry measured deaths  dollars  study says BMG team  health professionals  healthcare  wellness  lookingoutfo ,0
9.66107E+17,FoxNews dbongino drug laws working fine  opioid crisis  Dano really know speaks ,2
9.66107E+17,Facts Fibromyalgia Opioid Crisis Wish People Understood,0
9.66108E+17,senrobportman Interesting chose Middletown  school system lockdown due gun threat last Friday sure talk Opioid Crisis  anything deflect GunReformNow NRABloodMoney,0
9.66108E+17,doctor CNN idea  hero love dearly Doctor describes opioid crisis  overwhelming  CNN,0
9.66108E+17,solutions Andrew Sullivan offers opioid crisisthe  rat park  faith  family  community   almost illiberal hierarchical  Liberalismthe market variety social variety   weakened eroded three ,0
9.66108E+17,Sackler family made billions opioid crisis via MailOnline,0
9.66109E+17,House Republicans will begin series legislative hearings next week first step effort pass bipartisan bills tackling opioid crisis via WSJ,0
9.66109E+17,Opioid Crisis taking world storm can done curb  World ,0
9.66109E+17, need fight health incarceration  NYCMayor created Healing NYC combat opioid crisis  puts nearly   million hands NYPD    Jeremy,0
9.66109E+17,HAPPENING NOW  Tune ABC  Opioid Crisis special,0
9.6611E+17,foxandfriends newtgingrich like saying way solve opioid crisis give everyone opioids  ridiculous ,0
9.6611E+17,Patients  doctors turn acupuncture amid Americas opioid crisis,0
9.66111E+17, s damn lie  FDA spreading fake news herb helps fix lot pills fix  difference Kratom good cheap  FDA want keep pumping pills society   Opioid crisis   Go figure ,0
9.66111E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66111E+17,ICYMI  Law enforcement  Marijuana  immigration  closely linked opioid crisis  Coloradoan,0
9.66111E+17,heartbreaking ,0
9.66111E+17,duttyup songtann damnUJones foxandfriends newtgingrich others fail understand  criminals care laws  thing disarming legal people  Just like making drugs illegal really solved problem US worst case opioid crisis ever ,0
9.66112E+17,House Republicans plans begin series legislative hearings next week first step effort pass bipartisan bills tackling opioid crisis,0
9.66112E+17,opioid crisis worsens  drug used reverse overdoses can difficult access  News  Havelock News  Havelock  NC ,2
9.66112E+17,,0
9.66112E+17,matthewamiller TVietor just move opioid crisis restructuring federal government ,0
9.66112E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis realDonaldTrump POTUS,1
9.66112E+17,US Surgeon General Declares Opioid Addiction National Crisis  Recovery Unplugged Treatment Center,2
9.66113E+17,Province BC provide fnha   million next three years address ongoing opioid crisis mentalhealth,0
9.66113E+17,,0
9.66113E+17,Opioid Crisis News,0
9.66113E+17,WVU Festival Ideas focused opioid crisis  new pain treatments effects economy reality must work fight epidemic  OpioidCrisis,0
9.66113E+17,        ,0
9.66113E+17,Amid opioid crisis  call safe injection sites,0
9.66114E+17,ELSE  ONL ONES PHARMA  DISTRACTION  Sackler family made billions opioid crisis,0
9.66114E+17,thehill newtgingrich longterm solution school shootings guns classroom comparable solving opioid crisis providing opioids ,0
9.66115E+17,Veterans Face Greater Risks Amid Opioid Crisis via frontlinepbs,0
9.66115E+17,Sackler family made billions opioid crisis via MailOnline,0
9.66115E+17,never seen anyone get addicted acupuncture  never seen acupuncture destroy family  guess  matter  never seen giant corporations get filthy rich lying benefits acupuncture  ,0
9.66115E+17,JohnDeLucaABC special Opioid Crisis RI phenomenal  Thank much informative program ,0
9.66115E+17,PioneerPress  St  Pauls daily  takes look Minnesotas opioid crisis  kinds things seeing states  either terms response epidemic coverage getting media ,0
9.66115E+17,Sackler family made billions opioid crisis,0
9.66116E+17,greta Question  opioid crisis crisis    ,0
9.66116E+17,guns solution always  NEED   never look opioid crisis go  know stop people overdosing  OPIOIDS    way prevent global warming POLLUTION  ,0
9.66116E+17,liked YouTube video   Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66117E+17,Current Opioid Crisis Class Issue ,0
9.66117E+17,Current Opioid Crisis Class Issue  Drugs Drugs drugs,0
9.66117E+17,Cause Opioid crisis  YouTube,0
9.66117E+17,PaigeSully Opioid crisis  Interesting crack farfetched idea Corp America funneling crack selective communities color opioid thing clearly profit driven crisis  suppose nation needed video evidence   police abuse,0
9.66117E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66118E+17,ericbolling realDonaldTrump just republicans acting like liberals  win war illegal drugs  gun issue solve immigration crisisThe victims opioid crises will older people take drugs responsibly  Complete BS ,0
9.66118E+17,opioid crisis ,0
9.66118E+17,Two counties state taken action  Beaufort County first  Monday night  Spartanburg County Council voted unanimously file suit ,0
9.66118E+17,Two counties state taken action  Beaufort County first  Monday night  Spartanburg County Council voted unanimously file suit ,0
9.66119E+17,Americans Invented Modern Life  Use Opioids Escape  via intelligencer  bleak read opioid crisis  worth ,0
9.66119E+17,Novus Detox Center  Opioid Crisis Demands Drug Czar Intervention,2
9.66119E+17,thepartnership Children Placed Foster Care Opioid Crisis  Study,0
9.66119E+17,opioid crisis makes therapeutic relationship adversarial via kevinmd,0
9.66119E+17,great job battling opioid crisis  realDonaldTrump  Now need look psychiatric pill crisis impacting youth ,0
9.6612E+17,Local drugstores also play part opioid crisis,0
9.6612E+17,Mans Nurofen addiction example  radar  opioid crisis,0
9.6612E+17,Patients  doctors turn acupuncture amid America  s opioid crisis,0
9.6612E+17,Thanks centcampus hosting GRCCPartners new Stateview Hotel  Great talks RepDavidEPrice  JessicaHolmesNC education  infrastructure  hunger  Look forward opioid crisis JoshStein visits Fidelity RTP tomorrow  FidelityAssociate,0
9.6612E+17,Read   Trump Fumbles Around Opioid Crisis   Die Every Day ,0
9.6612E+17,New St  Elizabeth Physicians Journey Recovery Center offers hope opioid crisis  WCPO Cincinnati  OH,2
9.6612E+17,Philadelphia District Attorney Sues Big Pharma opioidcrisis  via HIGHTIMESMag   opioids OpioidEpidemic addiction ,0
9.66121E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66121E+17,House Republicans Take First Step Tackle Opioid Crisis,0
9.66121E+17,Hartford Health meets eprescribing deadline help battle opioid crisis HealthITNews,0
9.66121E+17,bullshithero see videos like  thank Lord Clowns lost power realDonaldTrump dug  took stand America CNN  WaPo  Clapper  Comey  Hwood rapists  Islamic terror  TPP  obamacare  opioid crisis  N Korea  MS  child traffickers  Soros now deal,0
9.66123E+17,Hartford Health meets eprescribing deadline help battle opioid crisis  Anywhere provider can sign health systems Epic EHR  can use EPCS  helping keep paper prescriptions street reducing Rx fraud ,0
9.66123E+17,Demand detox suburban hospitals rises opioid crisis worsens,2
9.66124E+17,Trump Fumbles Around Opioid Crisis   Die Every Day  Trump Fumbles Around Opioid Crisis   Die Every Day,0
9.66124E+17,opioid crisis Delaware,0
9.66124E+17,HIMSS Hartford Health meets eprescribing deadline help battle opioid crisis HealthITNews,0
9.66124E+17,realDonaldTrump Hey Trump like f    ing country run  true obsessively focused  Fake News  huh  Cause REAL News school shootings  f    ing opioid crisis  damn flu killing everyone  Omg   Plus much  ,0
9.66124E+17,Join panel diverse experts CAOT Plenary  current state Canada  s opioid crisis  take panCanadian look done needs done leverage OT expertise area  OT opioidcrisis,0
9.66126E+17,Sackler family made billions opioid crisis,0
9.66126E+17,OptumLabs proposes comprehensive quality measure framework address opioid crisis ,0
9.66126E+17,dennyhamlin dennyhamlin opened mouth said   drivers take adderall  words   s joke funny USA heroin  opioid crisis ,0
9.66127E+17,MrsScottBaio MRI hand today  loud  long tough get  minutes position  felt guilty complaining  use left hand  surgeries  pain give Meds  opioid crisis  Mommyhood made us strong  ,0
9.66127E+17,Still waiting Trump fund mental health services  infrastructure  opioid crisis  thing trust Trump force taxpayers pay Trump Organization yet another weekend golfing trip ,0
9.66127E+17,Great CTSO dinner guest speakers  Daryl Corey discussing opioid crisis NH  informative heartfelt ,0
9.66127E+17,Philanthropic heirs OxyContin fortune  moral duty help make right  says widow one Purdue Pharma  s founders,0
9.66127E+17,people already reported  know hot narrative also opioid crisis ,0
9.66127E+17,MAT expanded combat opioid crisis  aegistreatment,0
9.66128E+17,Children opioid crisis,0
9.66128E+17,CBSNews EmmaChange st time  PROPOSED  agency something either  Like directed NASA get us back the Moon  Marsthen cut funding  Dept HHS declare opioid crisis health emergency  slashed funding addiction services   js Don  tBelieveB  s,0
9.66128E+17,Dear Mr President  want stop opioid crisis simple  Pull Afghanistan  Completely  will cut CIA  well known running drugs great country pay whatever guns afganies buying god knows ,0
9.66129E+17,Novus Detox Center  Opioid Crisis Demands Drug Czar Intervention  Markets Insider,2
9.66129E+17,South Snohomish County Crime Watch Hot Sheet  OPIOID CRISIS  Washington State  s Response Part ,0
9.66129E+17,SGottliebFDA Pretty soon scott buddies pill pushing industry going start contaminating kratom yourselfs right gotta keep people oxycotin   shameless propoganda  fear monger  big pharm mouth piece  knowingly contributing opioid crisis,0
9.6613E+17,think one thing Trump might right opioid crisis  Tons delusional people praising damage president America,0
9.6613E+17,many people got die  CDC  DEA  FDA  VA  PROP guilty murder  Stop Killing pain patients now Drs  Chronic pain patients new victims opioid crisis  via slate,0
9.6613E+17,FYI  promising Ivy League student became another opioid crisis victim,0
9.66131E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis via YouTube,1
9.66131E+17,Sackler family made billions opioid crisis via MailOnline,0
9.66132E+17,appears opioid crisis side effect culture sets happiness highest value jordanbpeterson,0
9.66132E+17,Hartford Health meets eprescribing deadline help battle opioid crisis Anywhere provider can sign health systems Epic EHR  can use EPCS  helping keep paper prescriptions street reducing Rx fraud ,0
9.66132E+17,Overdose Lifeline  Opioid Crisis Prevention  Education  Harm Reduction Resources,0
9.66132E+17,Netflix  s Emotional  Heroin  e   Shows Really Takes Fight Opioid Crisis via decider,0
9.66133E+17,Sackler family made billions opioid crisis,0
9.66133E+17,  Q Site   Liddle  Kids  FL Shooting Actor  Opioid Crisis,1
9.66133E+17,senrobportman  faith breakfast  going opioid crisis  Pray away ,0
9.66133E+17,smoking two joints  aspirin side effects  grass  Sessions says patients take aspirin fight opioidcrisis,0
9.66133E+17,family behind America  s opioid crisis  SACKLER FAMILY developed OxyContin made BILLIONS drug  s skyrocketing sales despite claims false advertising labelled LESS addictive painkillers,2
9.66133E+17,DianeLynn StormResist wesleyjordan u want make big pharmaceutical pay opioid epidemic big banks housing crisis well ,0
9.66134E+17,nypost probably get mild pain killer opioid crisis  Ibuprofen stock goes ,0
9.66134E+17,TopRopeTravis NRA Big Pharma  guarantee kill guns ,0
9.66135E+17,danpfeiffer bardmum Maybe Trump can add Fixing Security Clearance process Jared  s  portfolio   can fix right reinvents govt  creates peace Middle East   solves opioid crisis ,0
9.66135E+17,OpioidCrisis sets Doctor vs patients Opioid opioids OpioidEpidemic Addiction PainManagement chronicpain AbleRecovery Consumer Recovery AddictionRecovery addicted pain Physician,0
9.66135E+17,MarkDice crazeerdz mention opioid crisis,0
9.66135E+17,Opioid crisis  drug companies largely blame ,2
9.66135E+17,Edward Dressler worried opioid crisis  kids will experiment  drugs now come China fentanyl  experimenting will kill  need let stusents know something can fool around ,0
9.66135E+17,opioid crisis going  wish alternative pain treatment  People shooting everyone like tomorrow  children marching  adults   consistent letting ,0
9.66135E+17,Opioid dependence recovery treatment  opioid crisis  overdose prevention,0
9.66135E+17,Karoli digby way  bump stock memo  going anywhere  can Sessions even power ban anything Attorney General   declaring emergency regards opioid crisis  bet amount money nothing done  Nothing ,0
9.66136E+17,jaredkushner    acting  senior trump advisor  actual  REAL ESTATE DEV  Policy areas tasks  Middle East peace Government reform Opioid crisis management Criminal justice reform Liaison Mexico Liaison China Liaison Muslim community,0
9.66136E+17,Rachel Radosh writes opioid crisis,0
9.66137E+17,overview opioid crisis,0
9.66137E+17,LILOPIOIDCRISIS GusHasGas stop      tryna edgy political account mr opioid crisis headass exposed,0
9.66138E+17,far seen NDP put new money towards opioid crisis  allowed stigmatization suffering ADHD treated like addicts medical professionals ,0
